Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,1990,0.0139234
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2005,0.0335849
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2010,0.0480572
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2015,0.0533471
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2020,0.0609464
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2025,0.0561417
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2030,0.0519508
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2035,0.0316073
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2040,0.0238405
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2045,0.0219523
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight,Freight Rail,Liquids,refined liquids enduse,2050,0.0209815
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,BEV,elect_td_trn,2025,3.74686e-08
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,BEV,elect_td_trn,2030,9.774083e-07
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,BEV,elect_td_trn,2035,3.155099204e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,BEV,elect_td_trn,2040,0.00037260261129
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,BEV,elect_td_trn,2045,0.002852242316
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,BEV,elect_td_trn,2050,0.01912276816
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2025,5.06583e-06
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2030,4.12589273e-05
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2035,0.0002900585931
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2040,0.000943285815
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2045,0.002092836319
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2050,0.004169741445
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2020,0.00357842
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2025,0.027640918
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2030,0.037123668
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2035,0.051598116
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2040,0.064429439
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2045,0.072085653
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2050,0.072127244
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,1990,0.0704447
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2005,0.158179
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2010,0.182424
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2015,0.21944
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2020,0.21572780000000003
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2025,0.2030651
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2030,0.2067416
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2035,0.22373748
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2040,0.2381635
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2045,0.23543956
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2050,0.20751469
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,BEV,elect_td_trn,2025,0.00734218
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,BEV,elect_td_trn,2030,0.02120357
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,BEV,elect_td_trn,2035,0.05194257
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,BEV,elect_td_trn,2040,0.0943096
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,BEV,elect_td_trn,2045,0.14351728
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,BEV,elect_td_trn,2050,0.1981243
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2025,0.000167975
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2030,0.001136605
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2035,0.0045849943
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2040,0.010544812399999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2045,0.016333979
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2050,0.020744514
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2020,0.00716355
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2025,0.04859518
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2030,0.07595284999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2035,0.09798363
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2040,0.1061493
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2045,0.0976464
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2050,0.0834695
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,1990,0.0524522
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2005,0.123585
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2010,0.165862
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2015,0.188352
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2020,0.266755
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2025,0.30935789999999996
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2030,0.2952785
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2035,0.26706799999999997
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2040,0.185187
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2045,0.14994760000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Light truck,Liquids,refined liquids enduse,2050,0.11650180000000002
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,BEV,elect_td_trn,2025,0.00405789
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,BEV,elect_td_trn,2030,0.020283130000000003
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,BEV,elect_td_trn,2035,0.10166549999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,BEV,elect_td_trn,2040,0.23921723
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,BEV,elect_td_trn,2045,0.40152282
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,BEV,elect_td_trn,2050,0.584274
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2025,0.00219129
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2030,0.010230249
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2035,0.039592746
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2040,0.072571154
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2045,0.09595530999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,FCEV,H2 retail dispensing,2050,0.11225093
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2020,0.0648937
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2025,0.3280449
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2030,0.4773939
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2035,0.5262382999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2040,0.4843548
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2045,0.3814705
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Hybrid Liquids,refined liquids enduse,2050,0.2725028
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,1990,0.245131
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2005,0.53509
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2010,0.555486
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2015,0.697681
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2020,0.7791589999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2025,0.576413
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2030,0.5696060000000001
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2035,0.3835392
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2040,0.2404862
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2045,0.16850589000000002
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2050,0.11141391
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2035,0.00100779
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2040,0.00298298
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2045,0.00872192
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2050,0.024569
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2035,0.000205117
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2040,0.000734104
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2045,0.00250687
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2050,0.00793438
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1975,0.0328574
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1990,0.01592
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2005,0.0410202
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2010,0.0617916
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2015,0.0863397
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2020,0.114482
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2025,0.136139
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2030,0.191016
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2035,0.203502
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2040,0.236956
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2045,0.259208
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2050,0.258409
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2020,0.000129113
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2025,0.000339875
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2030,0.000679574
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2035,0.00111794
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2040,0.00173758
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2045,0.00254346
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2050,0.00357479
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,1990,0.000320699
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2005,0.00233109
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2010,0.00415678
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2015,0.00504388
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2020,0.00558457
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2025,0.00608613
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2030,0.00646893
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2035,0.00678472
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2040,0.00698114
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2045,0.00711891
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2050,0.00723972
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,0.00349389
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,0.00719008
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,0.0163521
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,0.0196907
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,0.023288
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2020,0.0254561
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,0.0266862
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,0.0287339
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,0.0292082
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2040,0.0296976
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2045,0.0296371
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2050,0.0291524
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2025,0.00132736
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2030,0.005642889999999999
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2035,0.018185664
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2040,0.0324251
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2045,0.0438403
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2050,0.0508155
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2025,0.00216667
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,0.00852077
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,0.025082024
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.0412694
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.05154786
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.0545766
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2020,0.0439781
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.17909485
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.23193419999999998
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.2373058
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.2072631
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.17998360000000002
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.1604237
EJ,"T_01b_BAU_climate,date=2023-19-2T09:39:15-08:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.0594969
