Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,BEV,elect_td_trn,2035,6.57152e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,BEV,elect_td_trn,2040,0.000364454
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,BEV,elect_td_trn,2045,0.00267549
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,BEV,elect_td_trn,2050,0.00555671
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2035,1.18594e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2040,4.1826e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2045,0.000403561
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2050,0.0014153
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1975,0.039387
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1990,0.030596
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2005,0.0302995
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2010,0.0141012
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2015,0.0146147
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2020,0.0141047
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2025,0.0140467
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2030,0.0127596
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2035,0.0113167
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2040,0.00929146
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2045,0.00425854
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2050,0.000295138
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2005,2.99998e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2010,3.99999e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2015,4.99999e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2020,2.29958e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2025,5.24394e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2030,7.6007e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2035,0.000107329
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2040,0.000157245
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2045,0.000216896
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,HSR,Electric,elect_td_trn,2050,0.000283997
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2005,5.68997e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2010,6.47998e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2015,8.34998e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2020,7.79041e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2025,8.8413e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2030,8.20363e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2035,8.4874e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2040,9.11334e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2045,0.000101765
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Electric,elect_td_trn,2050,0.0001197
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,0.000321197
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,0.000399297
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,0.000541497
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,0.000530798
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,0.000506299
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2020,0.000456461
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,0.000496517
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,0.000459257
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,0.00045064
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2040,0.000414644
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2045,0.000346726
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2050,0.000274949
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2020,6.71765e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2025,0.000215635
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2030,0.00034572089999999997
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2035,0.000477875
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2040,0.0005744375
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2045,0.000648853
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,BEV,elect_td_trn,2050,0.000696449
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,FCEV,H2 retail dispensing,2025,2.98259e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,0.0001352755
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,0.0003405869
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.0005229767999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.000630579
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.00066333
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2020,0.00051863
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.002628691
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.0039058390000000004
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.00395787
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.0029639519999999997
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.001840993
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.000811641
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.00437223
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.00543492
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.0073708
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,0.00722572
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,0.00689154
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2020,0.00834678
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.0070812
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,0.002787653
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,0.000678107
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2005,9.60987e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2010,0.000226198
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2015,0.000337797
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2020,0.000407984
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2025,0.000432048
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2030,0.00032816949999999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2035,0.0002467667
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2040,0.000172772
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2045,9.54391e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road,Bus,NG,delivered gas,2050,3.064263e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2025,0.000174306
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2030,0.000235829
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2035,0.000277424
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2040,0.000330371
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2045,0.000402496
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2050,0.000496466
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1975,0.000812286
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1990,0.000923987
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2005,0.00115978
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2010,0.00115619
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2015,0.00113419
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2020,0.000918632
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2025,0.000611634
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2030,0.000394279
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2035,0.00041283
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2040,0.000395678
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2045,0.000337061
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2050,0.000263963
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2020,7.36443e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2025,0.0051554551
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2030,0.010862721799999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2035,0.0187731202
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2040,0.027345998000000003
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2045,0.037646495
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2050,0.046569120000000006
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2020,3.50328e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2025,0.00046117616999999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2030,0.0019345123099999998
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2035,0.00356003774
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2040,0.005227256696
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2045,0.0082186536
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2050,0.013232422
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,1975,0.000152383
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,1990,0.000173381
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2005,0.000217676
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2010,0.000216977
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2015,0.000212878
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2020,0.001633865
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2025,0.0162166339
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2030,0.019375847800000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2035,0.021033377
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2040,0.018550899
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2045,0.013728559999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2050,0.007479057
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1975,0.117782
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1990,0.133977
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2005,0.168175
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2010,0.167655
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2015,0.164466
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2020,0.1315112
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2025,0.0952235
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2030,0.05571942
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2035,0.036417019999999994
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2040,0.02851766
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2045,0.01774088
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2050,0.007203264
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2020,7.55398e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2025,0.0027317205999999998
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2030,0.0060716401
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2035,0.0106890007
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2040,0.0163867763
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2045,0.024569694
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2050,0.03307264
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2020,3.87082e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2025,0.00027593887000000003
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2030,0.0012507664
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2035,0.00236175437
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2040,0.003730062845
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2045,0.0065151763
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2050,0.011439942
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2020,0.00143199
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2025,0.01643637
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2030,0.020603875
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2035,0.022792174
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2040,0.020610568000000003
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2045,0.01568612
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",MO,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2050,0.00815106
